,trans_date_trans_time,category,amt,city,state,lat,long,city_pop,dob,merch_lat,merch_long,gender
245658,2020-07-06 12:34:26,kids_pets,51.21,Helm,CA,36.4992,-120.0936,123,1973-02-07,36.833247,-120.302824,M
306279,2020-11-14 16:04:20,health_fitness,12.8,Colton,WA,46.5901,-117.1692,761,1943-06-30,46.940944,-117.046273,F
242560,2020-06-30 05:41:34,gas_transport,40.08,Lakeport,CA,39.047,-122.9328,11256,1972-10-18,38.251937,-122.163553,F
170833,2020-01-04 06:23:57,grocery_pos,140.71,Luray,MO,40.4931,-91.8912,519,1966-02-13,40.132468,-91.077737,
76419,2019-07-07 02:37:03,shopping_net,102.49,Alva,WY,44.6873,-104.4414,110,1973-05-16,44.99439,-103.639078,
273798,2020-08-29 17:25:05,kids_pets,73.33,Utica,MO,39.7417,-93.6289,271,1972-04-18,40.222413,-94.387658,F
63533,2019-06-11 08:16:07,gas_transport,87.46,Conway,WA,48.34,-122.3456,85,1984-09-01,47.858635,-122.382572,
300254,2020-10-30 20:01:03,kids_pets,46.54,Carroll,NE,42.277,-97.1926,566,1975-01-26,42.157948,-96.53457,M
285585,2020-09-25 13:05:06,personal_care,54.02,Burbank,WA,46.1966,-118.9017,3684,1981-11-29,46.751938,-118.065003,F
95093,2019-08-11 20:39:27,shopping_pos,19.41,Superior,AZ,33.2887,-111.0985,2872,1987-10-28,33.220417,-110.750699,
50985,2019-05-17 15:29:18,shopping_pos,926.83,Sun City,CA,33.7467,-117.1721,54287,1972-09-22,33.348636,-117.892036,
216613,2020-05-08 14:31:09,personal_care,59.04,Issaquah,WA,47.4974,-122.0107,50489,1984-02-29,48.333383000000005,-122.951676,
191297,2020-03-08 14:21:24,personal_care,121.19,Lamy,NM,35.4311,-105.9409,923,1964-06-22,34.996922,-106.701885,
203711,2020-04-06 19:23:11,kids_pets,27.74,Santa Monica,CA,34.0287,-118.4924,92043,1961-04-25,33.302326,-118.39977,
321502,2020-12-09 23:57:00,travel,8.04,Kent,OR,45.0838,-120.6649,60,1942-04-03,45.341129,-119.732954,
912,2019-01-03 21:53:30,home,76.19,Fiddletown,CA,38.5234,-120.6763,832,1987-05-19,38.139068,-120.935981,
253388,2020-07-20 21:55:13,personal_care,82.26,Burlington,WA,48.4786,-122.3345,14871,1974-03-10,48.351169,-122.106047,F
223232,2020-05-24 14:33:18,shopping_pos,7.59,North Loup,NE,41.4972,-98.7858,509,1980-09-15,41.538191,-98.346684,
230693,2020-06-07 20:08:05,health_fitness,6.64,Wales,AK,64.7556,-165.6723,145,1939-11-09,64.51729399999999,-165.564541,
249523,2020-07-13 16:32:43,entertainment,13.51,Mound City,MO,40.1362,-95.2138,1631,1953-01-20,40.698745,-95.824958,F
49988,2019-05-14 13:56:15,home,84.7,Orient,WA,48.8878,-118.2105,149,1978-06-21,48.433112,-117.90938,
79705,2019-07-13 10:26:00,misc_net,1.71,Wales,AK,64.7556,-165.6723,145,1939-11-09,65.097652,-165.367367,
45141,2019-05-03 12:35:46,personal_care,39.71,Laguna Hills,CA,33.615,-117.7114,45303,1969-12-22,32.816825,-116.871277,
112544,2019-09-16 17:52:33,entertainment,109.7,Lamy,NM,35.4311,-105.9409,923,1964-06-22,34.54017,-105.61898,
12541,2019-02-10 10:13:50,grocery_net,35.3,Centerview,MO,38.7897,-93.8702,2368,1989-07-17,39.527102,-94.578022,
154158,2019-12-13 06:24:54,gas_transport,73.37,Luray,MO,40.4931,-91.8912,519,1966-02-13,39.895451,-92.325298,
229022,2020-06-04 09:12:12,misc_pos,13.63,Eugene,OR,44.0385,-123.0614,191096,1964-04-06,44.407747,-122.3718,
64664,2019-06-14 04:20:20,grocery_net,40.84,Rocky Mount,MO,38.2911,-92.7059,1847,1988-10-26,39.215779,-93.549176,
134375,2019-11-08 18:40:42,misc_net,45.95,North Loup,NE,41.4972,-98.7858,509,1980-09-15,41.907302,-99.031314,
185751,2020-02-21 07:34:13,grocery_pos,126.61,Westfir,OR,43.7575,-122.481,597,1961-05-19,43.033731,-121.672072,
165383,2019-12-26 19:43:42,food_dining,63.52,Lakeport,CA,39.047,-122.9328,11256,1972-10-18,38.105315,-122.229818,
196644,2020-03-20 23:44:43,home,88.59,Red River,NM,36.6659,-105.4694,606,1988-09-06,35.966439,-104.706489,
331099,2020-12-21 17:14:28,entertainment,63.0,Newhall,CA,34.3795,-118.523,34882,1971-04-25,33.860642,-117.87596,F
203111,2020-04-05 18:06:46,personal_care,15.18,Altonah,UT,40.3207,-110.436,302,1990-01-17,39.789286,-109.894128,
137703,2019-11-16 20:54:09,kids_pets,10.86,Colorado Springs,CO,38.8881,-104.6556,525713,1992-05-09,38.017813,-104.511633,
160619,2019-12-21 03:44:21,grocery_pos,89.24,Helm,CA,36.4992,-120.0936,123,1973-02-07,37.025271,-119.528331,
248211,2020-07-11 14:58:06,food_dining,36.19,Gardiner,OR,43.7857,-124.1437,260,1956-09-01,44.52862,-123.556029,F
183765,2020-02-14 20:15:21,home,19.5,Phoenix,AZ,33.5623,-112.0559,1312922,1981-10-24,33.025427,-111.286603,
234053,2020-06-14 12:08:44,shopping_net,46.47,Jelm,WY,41.0539,-106.0763,100,1974-04-16,41.687559,-106.921016,
259316,2020-08-01 18:44:22,health_fitness,128.15,Centerview,MO,38.7897,-93.8702,2368,1989-07-17,39.505601,-93.259404,F
216532,2020-05-08 09:05:48,grocery_pos,228.85,Sun City,CA,33.7467,-117.1721,54287,1972-09-22,34.576829,-117.837775,
287055,2020-09-28 19:12:31,entertainment,76.3,Meredith,CO,39.3199,-106.6596,61,1939-11-04,39.415484,-105.758247,F
133393,2019-11-05 18:22:42,home,69.79,Fort Washakie,WY,43.0048,-108.8964,1645,1976-02-26,43.49671,-109.137221,
326560,2020-12-15 21:24:16,entertainment,85.47,Holstein,NE,40.4542,-98.6538,331,1950-08-19,40.505575,-99.073098,F
248476,2020-07-12 02:51:38,grocery_net,57.41,Rocky Mount,MO,38.2911,-92.7059,1847,1988-10-26,39.106642,-93.259705,F
99766,2019-08-20 10:57:43,shopping_pos,3.51,Iliff,CO,40.7692,-103.0968,648,1969-09-21,40.025977000000005,-103.639423,
65681,2019-06-15 23:58:06,food_dining,81.85,Brashear,MO,40.1959,-92.4333,805,1970-06-27,39.785702,-91.861802,
318223,2020-12-06 15:33:11,personal_care,47.92,Lake Oswego,OR,45.4093,-122.6847,42817,1982-05-28,44.673525,-122.329913,F
18813,2019-03-01 03:11:50,grocery_pos,67.39,Centerview,MO,38.7897,-93.8702,2368,1989-07-17,37.834964,-93.381686,
86461,2019-07-26 20:07:23,misc_pos,3.3,Oakland,CA,37.7878,-122.1884,381459,1974-01-03,37.445612,-122.37998799999998,
319203,2020-12-07 13:17:14,shopping_pos,2.73,Arnold,MO,38.4305,-90.387,35439,1985-03-31,39.383953000000005,-89.444578,M
123767,2019-10-13 22:30:57,personal_care,143.65,Moab,UT,38.5677,-109.5271,9772,1989-11-24,38.544015,-109.086173,
269799,2020-08-21 14:56:42,shopping_pos,4.95,Mountain Center,CA,33.6401,-116.5567,1661,1988-09-19,34.469397,-117.321506,F
143200,2019-11-30 01:15:01,grocery_net,47.58,Tekoa,WA,47.2271,-117.0819,895,1999-05-31,46.294719,-117.251478,
59190,2019-06-03 03:43:05,misc_net,8.02,Lowell,OR,43.92100000000001,-122.7806,1420,1965-11-11,43.913265,-123.539075,
70488,2019-06-24 17:20:22,entertainment,2.02,Carlotta,CA,40.507,-123.9743,1139,1951-01-15,40.308317,-124.240595,
296875,2020-10-22 09:04:38,entertainment,17.18,June Lake,CA,37.7773,-119.0825,633,1927-09-09,37.614782,-118.218612,M
102222,2019-08-25 14:30:39,health_fitness,2.69,North Loup,NE,41.4972,-98.7858,509,1980-09-15,41.591272,-98.186605,
125132,2019-10-17 14:05:28,home,53.21,Browning,MO,40.029,-93.1607,602,1954-07-14,40.61278,-94.131462,
151059,2019-12-09 00:54:11,grocery_net,99.25,Espanola,NM,35.9866,-106.0654,18408,1972-07-18,35.258315,-105.820559,
253462,2020-07-20 23:23:13,kids_pets,15.38,Wales,AK,64.7556,-165.6723,145,1939-11-09,65.547422,-165.867953,M
224355,2020-05-26 05:09:09,gas_transport,82.79,Westerville,NE,41.4193,-99.3844,73,1935-02-10,40.854925,-99.272863,
261229,2020-08-04 16:21:43,kids_pets,19.16,Jelm,WY,41.0539,-106.0763,100,1974-04-16,41.516843,-106.844527,F
56079,2019-05-27 22:30:34,health_fitness,58.73,Arnold,MO,38.4305,-90.387,35439,1985-03-31,38.21705,-89.51872,
96482,2019-08-14 14:25:36,shopping_net,2.1,Phoenix,AZ,33.8155,-112.1202,1312922,1999-11-30,34.710759,-111.565418,
302897,2020-11-06 06:40:14,entertainment,67.02,Corona,CA,33.8419,-117.6043,233717,1966-05-22,33.750431,-117.010563,F
57725,2019-05-31 21:23:05,home,42.21,Centerview,MO,38.7897,-93.8702,2368,1989-07-17,38.263596,-93.168757,
74945,2019-07-03 23:48:56,personal_care,40.45,Stayton,OR,44.8021,-122.7624,9587,1968-03-24,45.513701,-122.70361,
124121,2019-10-14 14:58:14,personal_care,21.06,Wheaton,MO,36.7651,-94.0492,760,1985-08-31,36.17932,-93.927462,
310074,2020-11-23 12:18:30,kids_pets,6.42,Manville,WY,42.73,-104.7024,241,1980-12-16,42.407859,-104.978121,F
304306,2020-11-09 14:27:46,shopping_net,26.26,Tekoa,WA,47.2271,-117.0819,895,1999-05-31,46.228104,-116.435588,
216536,2020-05-08 09:19:28,shopping_net,7.37,Mendon,UT,41.71,-111.9817,2078,1963-06-13,41.456314,-112.143505,
218493,2020-05-12 14:39:44,home,137.3,Colorado Springs,CO,38.8881,-104.6556,525713,1992-05-09,39.746335,-105.343779,
187398,2020-02-25 19:30:43,shopping_pos,4.28,Kansas City,MO,38.9621,-94.5959,545147,1987-11-18,39.071995,-93.955615,
58577,2019-06-02 08:19:36,grocery_net,23.78,Newberg,OR,45.3099,-122.9685,28278,1977-07-17,45.71324,-123.409179,
297403,2020-10-23 20:54:22,travel,3.97,Sixes,OR,42.825,-124.4409,217,1928-10-01,42.712245,-124.13295,F
34518,2019-04-07 12:45:49,travel,5.05,Sixes,OR,42.825,-124.4409,217,1928-10-01,42.137374,-124.961557,
274030,2020-08-30 05:58:45,gas_transport,85.33,Sacramento,CA,38.5662,-121.3286,757530,1979-04-30,38.608347,-121.891059,
234673,2020-06-15 10:53:25,misc_net,183.56,Rocky Mount,MO,38.2911,-92.7059,1847,1988-10-26,37.3639,-93.209711,
93473,2019-08-08 23:13:57,health_fitness,154.57,Phoenix,AZ,33.8155,-112.1202,1312922,1999-11-30,34.45799,-111.843371,
121478,2019-10-07 22:43:49,health_fitness,11.93,Loving,NM,32.274,-104.0914,1925,1952-05-26,31.50603,-103.368917,
156035,2019-12-15 08:41:07,gas_transport,72.78,Freedom,WY,43.0172,-111.0292,471,1967-08-02,43.103542,-111.635777,
205939,2020-04-12 17:09:03,shopping_pos,8.82,Daly City,CA,37.6787,-122.478,107941,1991-10-04,38.591772,-121.715078,
283112,2020-09-19 19:28:30,entertainment,67.41,Kirk,CO,39.6171,-102.4776,207,1955-12-04,40.286012,-102.951174,M
21279,2019-03-06 19:26:32,shopping_net,7.78,Sutherland,NE,41.1558,-101.136,1789,1982-02-11,41.494295,-100.479571,
74730,2019-07-03 14:10:45,shopping_net,1.54,Paauilo,HI,20.0271,-155.3697,1490,1991-04-13,20.40887,-154.681719,
44499,2019-05-01 12:21:59,shopping_pos,5.54,Red River,NM,36.6659,-105.4694,606,1988-09-06,37.574865,-105.612705,
279776,2020-09-11 13:30:06,shopping_net,7.47,Hooper,NE,41.6414,-96.5232,1745,1973-12-26,42.040334,-95.953235,F
237005,2020-06-19 21:26:07,home,104.5,Riverton,WY,43.0351,-108.2024,19408,1993-09-11,42.09393,-107.387951,
131347,2019-11-01 13:26:25,entertainment,8.23,Matthews,MO,36.7154,-89.6287,1019,1979-01-26,35.96355,-88.74869100000001,
271186,2020-08-24 09:24:50,gas_transport,83.97,Mendon,UT,41.71,-111.9817,2078,1963-06-13,42.272639,-111.669709,F
33587,2019-04-05 14:16:04,shopping_net,4.72,Kirtland Afb,NM,35.0203,-106.5503,310,1978-09-30,34.623037,-107.005454,
103740,2019-08-28 12:00:45,shopping_net,8.2,Albuquerque,NM,35.1506,-106.569,641349,1976-04-11,34.744176,-105.989735,
58637,2019-06-02 10:13:55,shopping_pos,3.56,High Rolls Mountain Park,NM,32.9396,-105.8189,899,1967-08-30,32.384543,-104.921518,
133895,2019-11-07 10:49:47,grocery_pos,101.11,Kissee Mills,MO,36.6704,-93.0377,1201,1980-03-18,37.021297,-93.497166,
305998,2020-11-13 21:42:46,health_fitness,120.65,Azusa,CA,34.1248,-117.9031,59705,1983-06-23,34.002073,-118.57308700000002,
171898,2020-01-06 20:06:46,shopping_net,6.18,Red River,NM,36.6659,-105.4694,606,1988-09-06,36.031295,-104.60533,
313773,2020-11-30 21:55:15,food_dining,9.68,Thompson,UT,38.9999,-109.615,46,1987-04-23,38.625614,-108.736898,F
322030,2020-12-10 19:39:23,home,20.64,Saint Louis,MO,38.6171,-90.4504,927396,1960-03-12,38.83238,-90.355015,F
330085,2020-12-20 19:49:13,entertainment,39.95,Centerview,MO,38.7897,-93.8702,2368,1989-07-17,39.22368,-94.442212,F
207601,2020-04-16 06:32:25,shopping_pos,11.05,Colton,WA,46.5901,-117.1692,761,1943-06-30,46.339902,-117.80279099999998,
291970,2020-10-11 01:02:19,gas_transport,73.41,Sacramento,CA,38.5662,-121.3286,757530,1979-04-30,39.003749,-120.48006200000002,M
312586,2020-11-29 17:46:14,home,127.4,Burbank,WA,46.1966,-118.9017,3684,1981-11-29,46.054875,-119.84598,F
3420,2019-01-11 23:04:34,home,1.64,Independence,MO,39.1412,-94.3515,123373,1992-11-27,39.911397,-94.771233,
197641,2020-03-23 07:06:31,misc_pos,1.42,Lakeport,CA,39.047,-122.9328,11256,1972-10-18,39.379468,-123.853952,
313223,2020-11-30 12:36:28,food_dining,60.67,Helm,CA,36.4992,-120.0936,123,1973-02-07,35.617668,-119.752852,M
11100,2019-02-05 05:53:29,grocery_pos,169.51,Sprague,NE,40.6267,-96.7456,142,1967-08-24,40.406747,-97.125304,
180231,2020-02-02 19:12:11,home,38.98,Newberg,OR,45.3099,-122.9685,28278,1977-07-17,45.148959000000005,-123.658924,
95887,2019-08-12 23:18:33,shopping_net,11.78,Napa,CA,38.4549,-122.2564,94014,1985-08-21,37.659915000000005,-122.062548,
317330,2020-12-05 15:59:41,kids_pets,83.05,Sutherland,NE,41.1558,-101.136,1789,1982-02-11,40.749864,-100.172363,F
211514,2020-04-26 08:18:47,gas_transport,86.14,High Rolls Mountain Park,NM,32.9396,-105.8189,899,1967-08-30,33.706047,-105.118019,
54251,2019-05-25 06:36:28,misc_pos,33.02,Ravenna,NE,41.0233,-98.9041,2202,1974-06-21,41.07138,-99.593354,
188179,2020-02-28 20:55:51,personal_care,45.21,San Diego,CA,32.7185,-117.1593,1241364,1987-11-30,33.205202,-117.918542,
166095,2019-12-27 20:33:05,kids_pets,23.75,Independence,MO,39.1412,-94.3515,123373,1992-11-27,39.873826,-94.095905,
227175,2020-06-01 02:22:41,misc_net,5.68,Wheaton,MO,36.7651,-94.0492,760,1985-08-31,36.99797,-93.749254,
286584,2020-09-27 23:21:56,personal_care,87.05,American Fork,UT,40.3928,-111.7941,42384,1992-12-29,39.969012,-112.78176100000002,F
24453,2019-03-14 16:30:11,food_dining,122.48,Burlington,WA,48.4786,-122.3345,14871,1974-03-10,47.654735,-123.095219,
146930,2019-12-03 23:11:44,personal_care,27.13,Sacramento,CA,38.6865,-121.3494,757530,1966-09-19,37.938897,-120.544105,
125067,2019-10-17 10:12:25,grocery_pos,217.61,Superior,AZ,33.2887,-111.0985,2872,1987-10-28,33.23447,-111.361766,
271629,2020-08-24 22:17:10,kids_pets,5.62,Gardiner,OR,43.7857,-124.1437,260,1956-09-01,43.321974,-123.685224,F
177166,2020-01-24 13:43:24,personal_care,27.79,Phoenix,AZ,33.5623,-112.0559,1312922,1981-10-24,34.188552,-112.601966,
121629,2019-10-08 14:07:45,travel,2.1,Pueblo,CO,38.2352,-104.66,151815,1988-01-04,37.954065,-105.530036,
79359,2019-07-12 18:37:00,shopping_pos,110.04,Phoenix,AZ,33.8155,-112.1202,1312922,1999-11-30,33.928372,-112.600242,
184006,2020-02-15 14:39:53,home,55.11,Unionville,MO,40.4815,-92.9951,3805,1950-09-15,40.24927,-92.216555,
257584,2020-07-28 15:04:45,kids_pets,1.52,Wales,AK,64.7556,-165.6723,145,1939-11-09,64.711047,-165.945575,M
251090,2020-07-16 13:19:27,food_dining,30.52,Browning,MO,40.029,-93.1607,602,1954-07-14,40.49289,-93.164127,F
134173,2019-11-08 03:36:19,grocery_pos,122.73,Corona,CA,33.8419,-117.6043,233717,1966-05-22,32.956118,-118.148923,
201297,2020-03-31 16:42:25,entertainment,7.96,Yellowstone National Park,WY,44.7957,-110.6137,369,1941-11-16,43.840532,-110.751775,
273493,2020-08-28 23:09:57,kids_pets,26.42,American Fork,UT,40.3928,-111.7941,42384,1992-12-29,40.235058,-110.943753,F
64487,2019-06-13 18:49:53,kids_pets,5.68,Red River,NM,36.6659,-105.4694,606,1988-09-06,36.460703,-104.68366,
92429,2019-08-06 11:21:41,grocery_net,73.77,Hooper,NE,41.6414,-96.5232,1745,1973-12-26,42.291617,-96.559516,
236485,2020-06-18 18:29:15,home,85.63,Williamsburg,MO,38.8874,-91.7689,710,1970-09-27,38.386308,-91.648618,
237770,2020-06-21 12:40:45,food_dining,56.3,Sprague,NE,40.6267,-96.7456,142,1967-08-24,41.41602,-95.774493,M
191658,2020-03-09 06:25:56,misc_net,8.92,Colton,WA,46.5901,-117.1692,761,1943-06-30,45.948819,-117.355003,
138049,2019-11-17 13:01:45,kids_pets,95.16,Hawthorne,CA,33.9143,-118.3493,93193,1995-04-19,34.551790999999994,-117.875575,
308384,2020-11-19 01:03:07,misc_net,23.87,Weeping Water,NE,40.8731,-96.1528,1517,1951-11-08,40.206881,-96.350886,M
217611,2020-05-11 00:10:24,gas_transport,31.58,Mound City,MO,40.1362,-95.2138,1631,1953-01-20,39.173007,-95.979002,
70485,2019-06-24 17:12:03,personal_care,60.55,June Lake,CA,37.7773,-119.0825,633,1927-09-09,37.733954,-118.641585,
59976,2019-06-04 14:59:18,food_dining,68.7,Laramie,WY,41.4247,-105.4781,35371,1988-09-02,42.291156,-105.544839,
138616,2019-11-18 12:29:43,entertainment,24.26,Utica,MO,39.7417,-93.6289,271,1972-04-18,40.333968,-93.868509,
88809,2019-07-30 15:54:15,shopping_pos,1.68,Independence,MO,39.1412,-94.3515,123373,1992-11-27,38.712751,-94.867277,
171149,2020-01-05 03:06:18,grocery_pos,154.74,Burbank,WA,46.1966,-118.9017,3684,1981-11-29,45.438201,-118.581659,
180080,2020-02-02 12:16:11,food_dining,1.85,Moriarty,NM,34.9889,-106.0609,7268,1988-08-04,35.804497999999995,-106.889896,
37837,2019-04-15 06:51:13,shopping_net,48.93,Blairstown,MO,38.5319,-93.9221,467,1950-05-27,38.582682,-94.306636,
6498,2019-01-21 17:57:54,personal_care,82.11,Meadville,MO,39.7795,-93.3014,964,1974-12-23,39.576606,-94.025218,
276050,2020-09-02 07:28:04,misc_pos,39.09,Fort Washakie,WY,43.0048,-108.8964,1645,1976-02-26,43.950342,-108.992183,M
271899,2020-08-25 08:51:20,grocery_pos,194.84,Issaquah,WA,47.4974,-122.0107,50489,1984-02-29,48.296121,-122.208156,F
80327,2019-07-14 11:29:51,grocery_pos,77.75,Paauilo,HI,20.0271,-155.3697,1490,1991-04-13,19.062888,-156.24492800000002,
52969,2019-05-21 16:28:08,kids_pets,9.97,Carlotta,CA,40.507,-123.9743,1139,1951-01-15,39.637,-123.725424,
127031,2019-10-21 16:06:09,shopping_net,5.32,Laramie,WY,41.4247,-105.4781,35371,1988-09-02,41.351307,-104.541462,
221014,2020-05-19 01:36:39,shopping_net,7.1,Ashford,WA,46.7531,-121.9898,759,1956-09-14,46.365212,-121.719462,
60711,2019-06-06 12:51:15,personal_care,98.46,Napa,CA,38.4549,-122.2564,94014,1985-08-21,37.794812,-122.24698,
221159,2020-05-19 08:53:05,shopping_net,3.78,Kirk,CO,39.6171,-102.4776,207,1955-12-04,38.867818,-101.834484,
211051,2020-04-24 23:46:02,health_fitness,75.0,Lagrange,WY,41.6423,-104.1974,635,1973-07-13,40.800789,-103.837317,
170684,2020-01-03 17:20:42,personal_care,100.36,Blairstown,MO,38.5319,-93.9221,467,1950-05-27,37.822307,-94.451346,
196178,2020-03-19 15:37:27,health_fitness,119.19,Vancouver,WA,45.6892,-122.6616,299480,1985-01-02,46.567604,-123.120125,
59744,2019-06-03 22:54:39,health_fitness,12.51,Burbank,WA,46.1966,-118.9017,3684,1981-11-29,46.597172,-118.252188,
168839,2019-12-30 11:27:52,grocery_pos,140.88,Westerville,NE,41.4193,-99.3844,73,1935-02-10,40.646426,-99.854725,
152885,2019-12-11 07:35:09,gas_transport,42.98,Hatch,UT,37.7175,-112.4777,258,1961-11-24,38.39246,-113.201288,
128685,2019-10-26 07:54:46,grocery_pos,201.44,Napa,CA,38.4549,-122.2564,94014,1985-08-21,37.772867,-122.200099,
209321,2020-04-20 14:24:11,personal_care,11.27,Wheaton,MO,36.7651,-94.0492,760,1985-08-31,37.528045,-94.145808,
215806,2020-05-05 21:54:02,shopping_pos,2.46,Burbank,WA,46.1966,-118.9017,3684,1981-11-29,47.122435,-118.300712,
40158,2019-04-21 03:46:34,shopping_net,89.71,Fiddletown,CA,38.5234,-120.6763,832,1987-05-19,38.417263,-120.724653,
218961,2020-05-13 21:12:03,entertainment,158.77,Superior,AZ,33.2887,-111.0985,2872,1987-10-28,32.720211,-111.029964,
283770,2020-09-21 04:06:46,entertainment,34.57,Laguna Hills,CA,33.615,-117.7114,45303,1969-12-22,32.75312,-117.541342,F
225525,2020-05-28 17:30:31,home,70.97,Manville,WY,42.73,-104.7024,241,1980-12-16,41.958593,-104.733383,
224307,2020-05-26 02:54:47,misc_pos,34.27,Athena,OR,45.8289,-118.4971,1302,1976-10-18,45.676128000000006,-118.586615,
193093,2020-03-12 14:21:15,shopping_pos,1.0,Sun City,CA,33.7467,-117.1721,54287,1972-09-22,32.84983,-116.617225,
156940,2019-12-16 03:09:07,misc_net,32.78,Freedom,WY,43.0172,-111.0292,471,1967-08-02,42.4386,-111.772794,
187515,2020-02-26 06:17:27,food_dining,103.89,Stayton,OR,44.8021,-122.7624,9587,1968-03-24,45.4884,-122.399403,
143447,2019-11-30 08:54:50,gas_transport,53.08,Altonah,UT,40.3207,-110.436,302,1990-01-17,40.701771,-110.808635,
58092,2019-06-01 15:03:11,personal_care,3.15,Holstein,NE,40.4542,-98.6538,331,1950-08-19,40.450604,-99.44417,
203117,2020-04-05 18:16:45,shopping_pos,132.91,Fort Washakie,WY,43.0048,-108.8964,1645,1976-02-26,42.036866,-109.670505,
269643,2020-08-21 05:03:22,shopping_net,6.8,Eugene,OR,44.0385,-123.0614,191096,1964-04-06,45.012431,-123.717256,F
112967,2019-09-17 18:07:18,entertainment,16.8,Centerview,MO,38.7897,-93.8702,2368,1989-07-17,38.721779,-93.36334,
278743,2020-09-08 16:14:22,travel,9.07,Pueblo,CO,38.2352,-104.66,151815,1988-01-04,38.361053000000005,-104.821298,M
58778,2019-06-02 14:59:20,kids_pets,20.15,Louisiana,MO,39.4336,-91.0664,4593,1940-11-11,39.743425,-90.699743,
292901,2020-10-12 19:50:31,shopping_net,1064.23,Littleton,CO,39.5994,-105.0044,320420,1975-07-31,40.414682,-105.853007,F
258390,2020-07-30 12:58:18,home,22.91,Stayton,OR,44.8021,-122.7624,9587,1968-03-24,44.294607,-123.193584,F
93169,2019-08-08 08:31:22,gas_transport,41.36,Blairstown,MO,38.5319,-93.9221,467,1950-05-27,37.689755,-94.035833,
139168,2019-11-19 17:54:05,entertainment,44.42,Thompson,UT,38.9999,-109.615,46,1987-04-23,39.498726,-109.008496,
30651,2019-03-29 14:28:17,home,27.14,Conway,WA,48.34,-122.3456,85,1984-09-01,48.614804,-121.69051,
312042,2020-11-28 12:36:30,kids_pets,5.77,Manville,WY,42.73,-104.7024,241,1980-12-16,41.808162,-104.047313,F
281870,2020-09-15 20:57:58,travel,5.85,Weeping Water,NE,40.8731,-96.1528,1517,1951-11-08,40.336211,-95.739032,M
239109,2020-06-23 12:45:44,shopping_net,8.16,Sutherland,NE,41.1558,-101.136,1789,1982-02-11,40.329721,-101.163896,F
335903,2020-12-27 19:01:26,food_dining,68.0,Tomales,CA,38.2427,-122.9145,337,1954-07-05,37.622487,-122.660306,F
200881,2020-03-30 22:09:47,health_fitness,53.63,Parks,AZ,35.2563,-111.95,759,1957-03-28,35.394133000000004,-112.031798,
255675,2020-07-25 16:35:26,personal_care,91.56,Sun City,CA,33.7467,-117.1721,54287,1972-09-22,32.774439,-116.59968,F
